gene	gene_id	transcript	canonical	mane_select	lof_hc_lc.obs	lof_hc_lc.exp	lof_hc_lc.possible	lof_hc_lc.oe	lof_hc_lc.mu	lof_hc_lc.pLI	lof_hc_lc.pNull	lof_hc_lc.pRec	lof.obs	lof.exp	lof.possible	lof.oe	lof.mu	lof.pLI	lof.pNull	lof.pRec	lof.oe_ci.lower	lof.oe_ci.upper	lof.oe_ci.upper_rank	lof.oe_ci.upper_bin_decile	lof.z_raw	lof.z_score	mis.obs	mis.exp	mis.possible	mis.oe	mis.mu	mis.oe_ci.lower	mis.oe_ci.upper	mis.z_raw	mis.z_score	mis_pphen.obs	mis_pphen.exp	mis_pphen.possible	mis_pphen.oe	syn.obs	syn.exp	syn.possible	syn.oe	syn.mu	syn.oe_ci.lower	syn.oe_ci.upper	syn.z_raw	syn.z_score	constraint_flags	level	transcript_type	chromosome	cds_length	num_coding_exons
STAMBP	10617	NM_001353971.2	false	false	24	3.8769e+01	185	6.1905e-01	7.0789e-07	1.9453e-05	1.3061e-02	9.8692e-01	19	3.0683e+01	149	6.1923e-01	4.6146e-07	1.6440e-04	2.3288e-02	9.7655e-01	4.3100e-01	9.0900e-01	NA	NA	2.1091e+00	1.7870e+00	293	3.6452e+02	1867	8.0380e-01	3.2355e-06	7.3000e-01	8.8500e-01	3.7458e+00	1.3680e+00	82	1.1600e+02	590	7.0693e-01	142	1.3831e+02	566	1.0267e+00	1.2504e-06	8.9500e-01	1.1800e+00	-3.1390e-01	-1.7109e-01	[]	NA	NA	NA	NA	NA
STAMBP	10617	NM_001353972.2	false	false	22	3.5502e+01	173	6.1969e-01	5.4716e-07	4.4149e-05	1.6943e-02	9.8301e-01	19	3.0683e+01	149	6.1923e-01	4.6146e-07	1.6440e-04	2.3288e-02	9.7655e-01	4.3100e-01	9.0900e-01	NA	NA	2.1091e+00	1.7870e+00	293	3.6452e+02	1867	8.0380e-01	3.2355e-06	7.3000e-01	8.8500e-01	3.7458e+00	1.3680e+00	82	1.1600e+02	590	7.0693e-01	142	1.3831e+02	566	1.0267e+00	1.2504e-06	8.9500e-01	1.1800e+00	-3.1390e-01	-1.7109e-01	[]	NA	NA	NA	NA	NA
STAMBP	10617	NM_001353973.2	false	false	24	3.8769e+01	185	6.1905e-01	7.0789e-07	1.9453e-05	1.3061e-02	9.8692e-01	19	3.0683e+01	149	6.1923e-01	4.6146e-07	1.6440e-04	2.3288e-02	9.7655e-01	4.3100e-01	9.0900e-01	NA	NA	2.1091e+00	1.7870e+00	293	3.6452e+02	1867	8.0380e-01	3.2355e-06	7.3000e-01	8.8500e-01	3.7458e+00	1.3680e+00	82	1.1600e+02	590	7.0693e-01	142	1.3831e+02	566	1.0267e+00	1.2504e-06	8.9500e-01	1.1800e+00	-3.1390e-01	-1.7109e-01	[]	NA	NA	NA	NA	NA
STAMBP	10617	NM_001353974.2	false	false	24	3.8769e+01	185	6.1905e-01	7.0789e-07	1.9453e-05	1.3061e-02	9.8692e-01	19	3.0683e+01	149	6.1923e-01	4.6146e-07	1.6440e-04	2.3288e-02	9.7655e-01	4.3100e-01	9.0900e-01	NA	NA	2.1091e+00	1.7870e+00	293	3.6452e+02	1867	8.0380e-01	3.2355e-06	7.3000e-01	8.8500e-01	3.7458e+00	1.3680e+00	82	1.1600e+02	590	7.0693e-01	142	1.3831e+02	566	1.0267e+00	1.2504e-06	8.9500e-01	1.1800e+00	-3.1390e-01	-1.7109e-01	[]	NA	NA	NA	NA	NA
STAMBP	10617	NM_001353975.2	false	false	24	3.8769e+01	185	6.1905e-01	7.0789e-07	1.9453e-05	1.3061e-02	9.8692e-01	19	3.0683e+01	149	6.1923e-01	4.6146e-07	1.6440e-04	2.3288e-02	9.7655e-01	4.3100e-01	9.0900e-01	NA	NA	2.1091e+00	1.7870e+00	293	3.6452e+02	1867	8.0380e-01	3.2355e-06	7.3000e-01	8.8500e-01	3.7458e+00	1.3680e+00	82	1.1600e+02	590	7.0693e-01	142	1.3831e+02	566	1.0267e+00	1.2504e-06	8.9500e-01	1.1800e+00	-3.1390e-01	-1.7109e-01	[]	NA	NA	NA	NA	NA
STAMBP	10617	NM_001353976.2	false	false	23	3.7529e+01	182	6.1286e-01	5.9035e-07	3.5728e-05	1.3274e-02	9.8669e-01	18	2.8591e+01	141	6.2956e-01	3.4392e-07	1.9604e-04	3.0194e-02	9.6961e-01	4.3400e-01	9.3400e-01	NA	NA	1.9808e+00	1.6783e+00	272	3.4004e+02	1752	7.9991e-01	1.3036e-06	7.2400e-01	8.8400e-01	3.6897e+00	1.3475e+00	NA	NA	NA	NA	129	1.2955e+02	527	9.9579e-01	1.2504e-06	8.6200e-01	1.1530e+00	4.7967e-02	2.6144e-02	[]	NA	NA	NA	NA	NA
STAMBP	10617	NM_006463.6	false	false	30	4.8851e+01	245	6.1412e-01	9.6701e-07	1.9061e-06	5.4854e-03	9.9451e-01	29	4.7715e+01	239	6.0778e-01	9.4704e-07	3.8599e-06	5.1585e-03	9.9484e-01	4.5200e-01	8.2900e-01	NA	NA	2.7093e+00	2.2955e+00	461	5.3857e+02	2719	8.5598e-01	3.7926e-06	7.9200e-01	9.2500e-01	3.3423e+00	1.2206e+00	131	1.6964e+02	860	7.7223e-01	210	2.0111e+02	815	1.0442e+00	1.4186e-06	9.3200e-01	1.1710e+00	-6.2666e-01	-3.4156e-01	[]	NA	NA	NA	NA	NA
STAMBP	10617	NM_201647.4	false	false	30	4.8851e+01	245	6.1412e-01	9.6701e-07	1.9061e-06	5.4854e-03	9.9451e-01	29	4.7715e+01	239	6.0778e-01	9.4704e-07	3.8599e-06	5.1585e-03	9.9484e-01	4.5200e-01	8.2900e-01	NA	NA	2.7093e+00	2.2955e+00	461	5.3857e+02	2719	8.5598e-01	3.7926e-06	7.9200e-01	9.2500e-01	3.3423e+00	1.2206e+00	131	1.6964e+02	860	7.7223e-01	210	2.0111e+02	815	1.0442e+00	1.4186e-06	9.3200e-01	1.1710e+00	-6.2666e-01	-3.4156e-01	[]	NA	NA	NA	NA	NA
STAMBP	10617	NM_213622.4	true	true	30	4.8851e+01	245	6.1412e-01	9.6701e-07	1.9061e-06	5.4854e-03	9.9451e-01	29	4.7715e+01	239	6.0778e-01	9.4704e-07	3.8599e-06	5.1585e-03	9.9484e-01	4.5200e-01	8.2900e-01	NA	NA	2.7093e+00	2.2955e+00	461	5.3857e+02	2719	8.5598e-01	3.7926e-06	7.9200e-01	9.2500e-01	3.3423e+00	1.2206e+00	131	1.6964e+02	860	7.7223e-01	210	2.0111e+02	815	1.0442e+00	1.4186e-06	9.3200e-01	1.1710e+00	-6.2666e-01	-3.4156e-01	[]	NA	NA	NA	NA	NA
STAMBP	10617	XM_011532483.3	false	false	30	4.8851e+01	245	6.1412e-01	9.6701e-07	1.9061e-06	5.4854e-03	9.9451e-01	29	4.7715e+01	239	6.0778e-01	9.4704e-07	3.8599e-06	5.1585e-03	9.9484e-01	4.5200e-01	8.2900e-01	NA	NA	2.7093e+00	2.2955e+00	461	5.3857e+02	2719	8.5598e-01	3.7926e-06	7.9200e-01	9.2500e-01	3.3423e+00	1.2206e+00	131	1.6964e+02	860	7.7223e-01	210	2.0111e+02	815	1.0442e+00	1.4186e-06	9.3200e-01	1.1710e+00	-6.2666e-01	-3.4156e-01	[]	NA	NA	NA	NA	NA
STAMBP	10617	XM_011532485.3	false	false	25	4.0599e+01	203	6.1578e-01	9.3509e-07	1.4250e-05	1.0825e-02	9.8916e-01	24	3.9463e+01	197	6.0816e-01	9.1512e-07	2.8864e-05	1.0183e-02	9.8979e-01	4.3900e-01	8.5500e-01	NA	NA	2.4615e+00	2.0856e+00	366	4.2433e+02	2144	8.6254e-01	2.9936e-06	7.9100e-01	9.4000e-01	2.8315e+00	1.0340e+00	86	1.0933e+02	556	7.8663e-01	165	1.5960e+02	643	1.0338e+00	1.0041e-06	9.1000e-01	1.1760e+00	-4.2742e-01	-2.3296e-01	[]	NA	NA	NA	NA	NA
STAMBP	10617	XM_024452533.1	false	false	29	4.7611e+01	242	6.0911e-01	9.6251e-07	3.5013e-06	5.5757e-03	9.9442e-01	28	4.5623e+01	231	6.1373e-01	9.4253e-07	4.6283e-06	6.7254e-03	9.9327e-01	4.5400e-01	8.4100e-01	NA	NA	2.6091e+00	2.2106e+00	440	5.1409e+02	2604	8.5588e-01	3.6628e-06	7.9100e-01	9.2600e-01	3.2676e+00	1.1933e+00	92	1.2973e+02	660	7.0915e-01	197	1.9235e+02	776	1.0242e+00	1.4186e-06	9.1100e-01	1.1530e+00	-3.3524e-01	-1.8272e-01	[]	NA	NA	NA	NA	NA
STAMBP	10617	XM_024452534.1	false	false	21	3.4262e+01	170	6.1293e-01	4.3241e-07	8.1077e-05	1.7218e-02	9.8270e-01	18	2.8591e+01	141	6.2956e-01	3.4392e-07	1.9604e-04	3.0194e-02	9.6961e-01	4.3400e-01	9.3400e-01	NA	NA	1.9808e+00	1.6783e+00	272	3.4004e+02	1752	7.9991e-01	1.3036e-06	7.2400e-01	8.8400e-01	3.6897e+00	1.3475e+00	NA	NA	NA	NA	129	1.2955e+02	527	9.9579e-01	1.2504e-06	8.6200e-01	1.1530e+00	4.7967e-02	2.6144e-02	[]	NA	NA	NA	NA	NA
STAMBP	ENSG00000124356	ENST00000339566	false	false	30	4.8851e+01	245	6.1412e-01	9.6701e-07	1.9061e-06	5.4854e-03	9.9451e-01	29	4.7715e+01	239	6.0778e-01	9.4704e-07	3.8599e-06	5.1585e-03	9.9484e-01	4.5200e-01	8.2900e-01	NA	NA	2.7093e+00	2.2955e+00	461	5.3857e+02	2719	8.5598e-01	3.7926e-06	7.9200e-01	9.2500e-01	3.3423e+00	1.2206e+00	131	1.6964e+02	860	7.7223e-01	210	2.0111e+02	815	1.0442e+00	1.4186e-06	9.3200e-01	1.1710e+00	-6.2666e-01	-3.4156e-01	[]	2	protein_coding	chr2	1272	9
STAMBP	ENSG00000124356	ENST00000394070	true	true	30	4.8851e+01	245	6.1412e-01	9.6701e-07	1.9061e-06	5.4854e-03	9.9451e-01	29	4.7715e+01	239	6.0778e-01	9.4704e-07	3.8599e-06	5.1585e-03	9.9484e-01	4.5200e-01	8.2900e-01	6897	3	2.7093e+00	2.2955e+00	461	5.3857e+02	2719	8.5598e-01	3.7926e-06	7.9200e-01	9.2500e-01	3.3423e+00	1.2206e+00	131	1.6964e+02	860	7.7223e-01	210	2.0111e+02	815	1.0442e+00	1.4186e-06	9.3200e-01	1.1710e+00	-6.2666e-01	-3.4156e-01	[]	2	protein_coding	chr2	1272	9
STAMBP	ENSG00000124356	ENST00000394073	false	false	30	4.8851e+01	245	6.1412e-01	9.6701e-07	1.9061e-06	5.4854e-03	9.9451e-01	29	4.7715e+01	239	6.0778e-01	9.4704e-07	3.8599e-06	5.1585e-03	9.9484e-01	4.5200e-01	8.2900e-01	NA	NA	2.7093e+00	2.2955e+00	461	5.3857e+02	2719	8.5598e-01	3.7926e-06	7.9200e-01	9.2500e-01	3.3423e+00	1.2206e+00	131	1.6964e+02	860	7.7223e-01	210	2.0111e+02	815	1.0442e+00	1.4186e-06	9.3200e-01	1.1710e+00	-6.2666e-01	-3.4156e-01	[]	2	protein_coding	chr2	1272	9
STAMBP	ENSG00000124356	ENST00000409707	false	false	30	4.8851e+01	245	6.1412e-01	9.6701e-07	1.9061e-06	5.4854e-03	9.9451e-01	29	4.7715e+01	239	6.0778e-01	9.4704e-07	3.8599e-06	5.1585e-03	9.9484e-01	4.5200e-01	8.2900e-01	NA	NA	2.7093e+00	2.2955e+00	461	5.3857e+02	2719	8.5598e-01	3.7926e-06	7.9200e-01	9.2500e-01	3.3423e+00	1.2206e+00	131	1.6964e+02	860	7.7223e-01	210	2.0111e+02	815	1.0442e+00	1.4186e-06	9.3200e-01	1.1710e+00	-6.2666e-01	-3.4156e-01	[]	2	protein_coding	chr2	1272	9
STAMBP	ENSG00000124356	ENST00000424659	false	false	17	2.9209e+01	147	5.8200e-01	7.1603e-07	8.7953e-04	1.8847e-02	9.8027e-01	16	2.8073e+01	141	5.6993e-01	6.9606e-07	1.7808e-03	1.7722e-02	9.8050e-01	3.8500e-01	8.6600e-01	NA	NA	2.2787e+00	1.9307e+00	250	2.6699e+02	1370	9.3635e-01	2.2759e-06	8.4400e-01	1.0400e+00	1.0400e+00	3.7981e-01	47	5.8999e+01	310	7.9662e-01	103	9.7286e+01	390	1.0587e+00	7.8476e-07	9.0200e-01	1.2470e+00	-5.7936e-01	-3.1578e-01	[]	2	protein_coding	chr2	643	5
STAMBP	ENSG00000124356	ENST00000432295	false	false	24	3.9463e+01	197	6.0816e-01	9.1512e-07	2.7576e-05	1.0675e-02	9.8930e-01	24	3.9463e+01	197	6.0816e-01	9.1512e-07	2.8864e-05	1.0183e-02	9.8979e-01	4.3900e-01	8.5500e-01	NA	NA	2.4615e+00	2.0856e+00	366	4.2433e+02	2144	8.6254e-01	3.0245e-06	7.9100e-01	9.4000e-01	2.8315e+00	1.0340e+00	79	1.0178e+02	525	7.7617e-01	165	1.5960e+02	643	1.0338e+00	1.0041e-06	9.1000e-01	1.1760e+00	-4.2742e-01	-2.3296e-01	[]	2	protein_coding	chr2	1044	7
STAMBP	ENSG00000124356	ENST00000478946	false	false	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	156	1.6692e+02	826	9.3458e-01	1.8248e-06	8.2000e-01	1.0670e+00	8.4519e-01	3.0866e-01	22	2.5219e+01	124	8.7236e-01	66	6.0502e+01	251	1.0909e+00	5.5081e-07	8.9400e-01	1.3390e+00	-7.0683e-01	-3.8526e-01	["no_exp_lof"]	2	nonsense_mediated_decay	chr2	384	2
STAMBP	ENSG00000124356	ENST00000536064	false	false	27	4.8730e+01	244	5.5408e-01	9.7460e-07	7.1441e-05	2.0070e-03	9.9792e-01	26	4.6742e+01	233	5.5624e-01	9.5463e-07	9.4505e-05	2.4226e-03	9.9748e-01	4.0700e-01	7.7200e-01	NA	NA	3.0339e+00	2.5705e+00	405	4.7631e+02	2418	8.5028e-01	3.6540e-06	7.8300e-01	9.2300e-01	3.2676e+00	1.1933e+00	79	1.1572e+02	584	6.8269e-01	178	1.7344e+02	699	1.0263e+00	1.4177e-06	9.0800e-01	1.1620e+00	-3.4587e-01	-1.8851e-01	[]	1	protein_coding	chr2	1140	10
STAMBP	ENSG00000124356	ENST00000682105	false	false	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	156	1.6692e+02	826	9.3458e-01	1.8248e-06	8.2000e-01	1.0670e+00	8.4519e-01	3.0866e-01	22	2.5219e+01	124	8.7236e-01	66	6.0502e+01	251	1.0909e+00	5.5081e-07	8.9400e-01	1.3390e+00	-7.0683e-01	-3.8526e-01	["no_exp_lof"]	2	nonsense_mediated_decay	chr2	384	2
STAMBP	ENSG00000124356	ENST00000682157	false	false	31	4.9072e+01	249	6.3172e-01	9.7712e-07	6.2307e-07	7.2669e-03	9.9273e-01	30	4.7936e+01	243	6.2583e-01	9.5715e-07	1.2618e-06	6.8346e-03	9.9316e-01	4.6700e-01	8.4900e-01	NA	NA	2.5906e+00	2.1950e+00	470	5.4206e+02	2728	8.6707e-01	3.6620e-06	8.0300e-01	9.3600e-01	3.0949e+00	1.1303e+00	95	1.3245e+02	680	7.1727e-01	204	2.0012e+02	803	1.0194e+00	1.4243e-06	9.0900e-01	1.1450e+00	-2.7445e-01	-1.4959e-01	[]	2	protein_coding	chr2	1272	9
STAMBP	ENSG00000124356	ENST00000682351	false	false	30	4.8851e+01	245	6.1412e-01	9.6701e-07	1.9061e-06	5.4854e-03	9.9451e-01	29	4.7715e+01	239	6.0778e-01	9.4704e-07	3.8599e-06	5.1585e-03	9.9484e-01	4.5200e-01	8.2900e-01	NA	NA	2.7093e+00	2.2955e+00	461	5.3857e+02	2719	8.5598e-01	3.7926e-06	7.9200e-01	9.2500e-01	3.3423e+00	1.2206e+00	131	1.6964e+02	860	7.7223e-01	210	2.0111e+02	815	1.0442e+00	1.4186e-06	9.3200e-01	1.1710e+00	-6.2666e-01	-3.4156e-01	[]	2	protein_coding	chr2	1272	9
STAMBP	ENSG00000124356	ENST00000682352	false	false	28	4.9970e+01	247	5.6034e-01	9.7910e-07	3.8892e-05	1.9744e-03	9.9799e-01	27	4.8834e+01	241	5.5290e-01	9.5913e-07	7.8736e-05	1.8563e-03	9.9806e-01	4.0700e-01	7.6200e-01	NA	NA	3.1244e+00	2.6473e+00	426	5.0079e+02	2533	8.5065e-01	3.5440e-06	7.8500e-01	9.2200e-01	3.3421e+00	1.2205e+00	90	1.2080e+02	603	7.4504e-01	191	1.8221e+02	738	1.0483e+00	1.4177e-06	9.3100e-01	1.1820e+00	-6.5137e-01	-3.5503e-01	[]	2	protein_coding	chr2	1182	10
STAMBP	ENSG00000124356	ENST00000682379	false	false	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	461	5.3857e+02	2719	8.5598e-01	3.7926e-06	7.9200e-01	9.2500e-01	3.3423e+00	1.2206e+00	131	1.6964e+02	860	7.7223e-01	210	2.0111e+02	815	1.0442e+00	1.4186e-06	9.3200e-01	1.1710e+00	-6.2666e-01	-3.4156e-01	["no_exp_lof"]	2	nonsense_mediated_decay	chr2	1272	9
STAMBP	ENSG00000124356	ENST00000682387	false	false	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	249	2.6570e+02	1348	9.3713e-01	2.7357e-06	8.4400e-01	1.0410e+00	1.0248e+00	3.7424e-01	62	6.9371e+01	354	8.9374e-01	96	9.6347e+01	362	9.9640e-01	7.8885e-07	8.4400e-01	1.1810e+00	3.5371e-02	1.9278e-02	["no_exp_lof"]	2	nonsense_mediated_decay	chr2	627	5
STAMBP	ENSG00000124356	ENST00000682423	false	false	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	440	5.1409e+02	2604	8.5588e-01	3.6628e-06	7.9100e-01	9.2600e-01	3.2676e+00	1.1933e+00	92	1.2973e+02	660	7.0915e-01	197	1.9235e+02	776	1.0242e+00	1.4186e-06	9.1100e-01	1.1530e+00	-3.3524e-01	-1.8272e-01	["no_exp_lof"]	2	nonsense_mediated_decay	chr2	1230	9
STAMBP	ENSG00000124356	ENST00000682558	false	false	30	4.8851e+01	245	6.1412e-01	9.6701e-07	1.9061e-06	5.4854e-03	9.9451e-01	29	4.7715e+01	239	6.0778e-01	9.4704e-07	3.8599e-06	5.1585e-03	9.9484e-01	4.5200e-01	8.2900e-01	NA	NA	2.7093e+00	2.2955e+00	461	5.3857e+02	2719	8.5598e-01	3.7926e-06	7.9200e-01	9.2500e-01	3.3423e+00	1.2206e+00	131	1.6964e+02	860	7.7223e-01	210	2.0111e+02	815	1.0442e+00	1.4186e-06	9.3200e-01	1.1710e+00	-6.2666e-01	-3.4156e-01	[]	2	protein_coding	chr2	1272	9
STAMBP	ENSG00000124356	ENST00000682592	false	false	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	88	9.7365e+01	438	9.0382e-01	1.9658e-06	7.6000e-01	1.0790e+00	9.4906e-01	3.4659e-01	27	3.1567e+01	145	8.5533e-01	36	3.5361e+01	135	1.0181e+00	5.2265e-07	7.7900e-01	1.3440e+00	-1.0751e-01	-5.8597e-02	["no_exp_lof"]	2	nonsense_mediated_decay	chr2	246	2
STAMBP	ENSG00000124356	ENST00000682784	false	false	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	156	1.6692e+02	826	9.3458e-01	1.8248e-06	8.2000e-01	1.0670e+00	8.4519e-01	3.0866e-01	22	2.5219e+01	124	8.7236e-01	66	6.0502e+01	251	1.0909e+00	5.5081e-07	8.9400e-01	1.3390e+00	-7.0683e-01	-3.8526e-01	["no_exp_lof"]	2	nonsense_mediated_decay	chr2	384	2
STAMBP	ENSG00000124356	ENST00000682799	false	false	29	4.7611e+01	242	6.0911e-01	9.6251e-07	3.5013e-06	5.5757e-03	9.9442e-01	28	4.5623e+01	231	6.1373e-01	9.4253e-07	4.6283e-06	6.7254e-03	9.9327e-01	4.5400e-01	8.4100e-01	NA	NA	2.6091e+00	2.2106e+00	440	5.1409e+02	2604	8.5588e-01	3.6628e-06	7.9100e-01	9.2600e-01	3.2676e+00	1.1933e+00	92	1.2973e+02	660	7.0915e-01	197	1.9235e+02	776	1.0242e+00	1.4186e-06	9.1100e-01	1.1530e+00	-3.3524e-01	-1.8272e-01	[]	2	protein_coding	chr2	1230	9
STAMBP	ENSG00000124356	ENST00000682847	false	false	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	461	5.3857e+02	2719	8.5598e-01	3.7926e-06	7.9200e-01	9.2500e-01	3.3423e+00	1.2206e+00	131	1.6964e+02	860	7.7223e-01	210	2.0111e+02	815	1.0442e+00	1.4186e-06	9.3200e-01	1.1710e+00	-6.2666e-01	-3.4156e-01	["no_exp_lof"]	2	nonsense_mediated_decay	chr2	1272	9
STAMBP	ENSG00000124356	ENST00000682848	false	false	28	4.9970e+01	247	5.6034e-01	9.7910e-07	3.8892e-05	1.9744e-03	9.9799e-01	27	4.8834e+01	241	5.5290e-01	9.5913e-07	7.8736e-05	1.8563e-03	9.9806e-01	4.0700e-01	7.6200e-01	NA	NA	3.1244e+00	2.6473e+00	426	5.0079e+02	2533	8.5065e-01	3.5440e-06	7.8500e-01	9.2200e-01	3.3421e+00	1.2205e+00	90	1.2080e+02	603	7.4504e-01	191	1.8221e+02	738	1.0483e+00	1.4177e-06	9.3100e-01	1.1820e+00	-6.5137e-01	-3.5503e-01	[]	2	protein_coding	chr2	1182	10
STAMBP	ENSG00000124356	ENST00000682851	false	false	22	3.5502e+01	173	6.1969e-01	5.4716e-07	4.4149e-05	1.6943e-02	9.8301e-01	19	3.0683e+01	149	6.1923e-01	4.6146e-07	1.6440e-04	2.3288e-02	9.7655e-01	4.3100e-01	9.0900e-01	NA	NA	2.1091e+00	1.7870e+00	293	3.6452e+02	1867	8.0380e-01	3.2355e-06	7.3000e-01	8.8500e-01	3.7458e+00	1.3680e+00	82	1.1600e+02	590	7.0693e-01	142	1.3831e+02	566	1.0267e+00	1.2504e-06	8.9500e-01	1.1800e+00	-3.1390e-01	-1.7109e-01	[]	2	protein_coding	chr2	867	6
STAMBP	ENSG00000124356	ENST00000682998	false	false	25	4.0599e+01	203	6.1578e-01	9.3509e-07	1.4250e-05	1.0825e-02	9.8916e-01	24	3.9463e+01	197	6.0816e-01	9.1512e-07	2.8864e-05	1.0183e-02	9.8979e-01	4.3900e-01	8.5500e-01	NA	NA	2.4615e+00	2.0856e+00	366	4.2433e+02	2144	8.6254e-01	2.9936e-06	7.9100e-01	9.4000e-01	2.8315e+00	1.0340e+00	86	1.0933e+02	556	7.8663e-01	165	1.5960e+02	643	1.0338e+00	1.0041e-06	9.1000e-01	1.1760e+00	-4.2742e-01	-2.3296e-01	[]	2	protein_coding	chr2	1008	7
STAMBP	ENSG00000124356	ENST00000683016	false	false	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	88	9.7365e+01	438	9.0382e-01	1.9658e-06	7.6000e-01	1.0790e+00	9.4906e-01	3.4659e-01	27	3.1567e+01	145	8.5533e-01	36	3.5361e+01	135	1.0181e+00	5.2265e-07	7.7900e-01	1.3440e+00	-1.0751e-01	-5.8597e-02	["no_exp_lof"]	2	nonsense_mediated_decay	chr2	246	2
STAMBP	ENSG00000124356	ENST00000683036	false	false	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	461	5.3857e+02	2719	8.5598e-01	3.7926e-06	7.9200e-01	9.2500e-01	3.3423e+00	1.2206e+00	131	1.6964e+02	860	7.7223e-01	210	2.0111e+02	815	1.0442e+00	1.4186e-06	9.3200e-01	1.1710e+00	-6.2666e-01	-3.4156e-01	["no_exp_lof"]	2	nonsense_mediated_decay	chr2	1272	9
STAMBP	ENSG00000124356	ENST00000683149	false	false	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	249	2.6570e+02	1348	9.3713e-01	2.7357e-06	8.4400e-01	1.0410e+00	1.0248e+00	3.7424e-01	62	6.9371e+01	354	8.9374e-01	96	9.6347e+01	362	9.9640e-01	7.8885e-07	8.4400e-01	1.1810e+00	3.5371e-02	1.9278e-02	["no_exp_lof"]	2	nonsense_mediated_decay	chr2	627	5
STAMBP	ENSG00000124356	ENST00000683247	false	false	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	353	3.8569e+02	1950	9.1524e-01	2.8971e-06	8.3800e-01	1.0000e+00	1.6646e+00	6.0789e-01	72	9.3161e+01	474	7.7285e-01	152	1.4682e+02	594	1.0353e+00	8.1036e-07	9.0600e-01	1.1840e+00	-4.2749e-01	-2.3300e-01	["no_exp_lof"]	2	nonsense_mediated_decay	chr2	966	6
STAMBP	ENSG00000124356	ENST00000683304	false	false	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	249	2.6570e+02	1348	9.3713e-01	2.7357e-06	8.4400e-01	1.0410e+00	1.0248e+00	3.7424e-01	62	6.9371e+01	354	8.9374e-01	96	9.6347e+01	362	9.9640e-01	7.8885e-07	8.4400e-01	1.1810e+00	3.5371e-02	1.9278e-02	["no_exp_lof"]	2	nonsense_mediated_decay	chr2	627	5
STAMBP	ENSG00000124356	ENST00000683317	false	false	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	461	5.3857e+02	2719	8.5598e-01	3.7926e-06	7.9200e-01	9.2500e-01	3.3423e+00	1.2206e+00	131	1.6964e+02	860	7.7223e-01	210	2.0111e+02	815	1.0442e+00	1.4186e-06	9.3200e-01	1.1710e+00	-6.2666e-01	-3.4156e-01	["no_exp_lof"]	2	nonsense_mediated_decay	chr2	1272	9
STAMBP	ENSG00000124356	ENST00000683349	false	false	29	4.7611e+01	242	6.0911e-01	9.6251e-07	3.5013e-06	5.5757e-03	9.9442e-01	28	4.5623e+01	231	6.1373e-01	9.4253e-07	4.6283e-06	6.7254e-03	9.9327e-01	4.5400e-01	8.4100e-01	NA	NA	2.6091e+00	2.2106e+00	440	5.1409e+02	2604	8.5588e-01	3.6628e-06	7.9100e-01	9.2600e-01	3.2676e+00	1.1933e+00	92	1.2973e+02	660	7.0915e-01	197	1.9235e+02	776	1.0242e+00	1.4186e-06	9.1100e-01	1.1530e+00	-3.3524e-01	-1.8272e-01	[]	2	protein_coding	chr2	1230	9
